student_id,subject,year,assignment_score,test_score
136,Math,2023,70.3604276573384,76.6393896388837
136,English,2023,83.2286216413179,76.239730202418
136,Science,2023,80.219003128487,69.0892813702034
136,History,2023,79.744815933138,98.8335067489034
136,Art,2023,77.0661253418305,84.8229068144592
137,Math,2021,63.8496929918013,70.2147272939758
137,English,2021,62.96101686971,84.3241305828123
137,Science,2021,55.3341383572871,68.3560106139259
137,History,2021,58.372652301322,52.8053344951412
137,Art,2021,69.0082791725389,91.4385476630695
137,Math,2022,83.5980268908634,90.7139728439485
137,English,2022,61.0153725657274,59.7615381037285
137,Science,2022,61.49238748226,62.3714074384211
137,History,2022,60.5886412629099,70.7101725703432
137,Art,2022,70.6939161590449,55.8389475792092
137,Math,2023,50,59.690948267144
137,English,2023,68.1597582718689,50
137,Science,2023,53.3110633054839,72.8151428549315
137,History,2023,61.9649436780459,63.6724138153706
137,Art,2023,71.7434514453478,50
138,Math,2021,75.5545056777952,53.2715874147557
138,English,2021,63.914256870668,84.9864660967863
138,Science,2021,50.4429639822361,70.0057686374007
138,History,2021,79.641056792388,67.8189380925874
138,Art,2021,63.5102672421437,53.2779904079121
138,Math,2022,73.8856373365518,76.0094152829229
138,English,2022,67.4191286382251,80.2659225678434
138,Science,2022,100,100
138,History,2022,64.2892856608446,95.947860737604
138,Art,2022,50,70.5986558210774
138,Math,2023,50,90.4342744874232
138,English,2023,94.6243960227849,89.5224921803273
138,Science,2023,65.5641413670472,100
138,History,2023,84.732090472305,62.5651543281137
138,Art,2023,71.0034776703931,95.7523695791248
139,Math,2021,50,50
139,English,2021,54.746180630682,72.5584734015813
139,Science,2021,54.9766455224747,67.1606047699043
139,History,2021,66.8516396717224,67.3988424614183
139,Art,2021,77.240505245156,54.4922295672999
139,Math,2022,67.3126483206572,72.2751486897098
139,English,2022,71.8482860411125,50
139,Science,2022,68.1035353799054,56.6070845286642
139,History,2022,50,66.8883401049249
139,Art,2022,57.9422360827617,50
139,Math,2023,70.096477277829,50
139,English,2023,60.1846246860186,63.413455273209
139,Science,2023,64.4311897187088,50
139,History,2023,58.3854579355836,70.4187536908191
139,Art,2023,50,65.129349666576
140,Math,2021,72.4402018136954,58.3740244622021
140,English,2021,61.0258862302005,88.1685985469451
140,Science,2021,56.1905116794661,50
140,History,2021,64.3063715455211,62.9759814625
140,Art,2021,70.6798731744788,59.3663687447655
140,Math,2022,75.1675476638122,60.7514922900943
140,English,2022,73.6643805952486,50
140,Science,2022,66.3665576052602,87.6161618558193
140,History,2022,69.7811327887425,50
140,Art,2022,71.9094883803451,53.4847528104301
140,Math,2023,67.4877808012414,73.9278487434366
140,English,2023,61.4646427351425,61.7277701859774
140,Science,2023,86.7870067059411,62.8100137154083
140,History,2023,67.1942439504676,50
140,Art,2023,57.6402610178348,57.2475787679294
141,Math,2021,60.5311254649588,83.7963924860073
141,English,2021,72.3056838113044,66.0627952883352
141,Science,2021,70.6667414627465,69.955324932248
141,History,2021,82.7132407548065,67.1244078324526
141,Art,2021,74.3499246588698,53.3550613620257
141,Math,2022,80.1381368215498,50
141,English,2022,69.1064405961192,70.1493913172776
141,Science,2022,81.0275753706346,91.0092339485085
141,History,2022,70.5770768807122,65.4868351237184
141,Art,2022,75.4096994957688,100
141,Math,2023,75.9921276874875,66.7087272955311
141,English,2023,68.6241476655886,67.1516940691439
141,Science,2023,80.1619291913645,76.3690330334198
141,History,2023,70.7777663066917,89.3036517831233
141,Art,2023,61.3486489869623,69.2722195754532
142,Math,2021,56.6697065192115,78.8886330401325
142,English,2021,63.0520923204111,59.466784695499
142,Science,2021,55.1119122612505,56.7545758524641
142,History,2021,50,86.4853148785539
142,Art,2021,51.4669241127128,61.5261042954724
142,Math,2022,75.8979909523773,50
142,English,2022,58.3181972359357,64.9045031758882
142,Science,2022,69.2315152304442,64.9550767447708
142,History,2022,74.7248508437707,50
142,Art,2022,50,86.0221999037211
142,Math,2023,51.9873215819838,83.8599336080807
142,English,2023,75.6159242283482,69.5829634611147
142,Science,2023,50.8005631468049,61.4979112208398
142,History,2023,66.7718416301808,81.5405663136217
142,Art,2023,50,68.6466882861033
143,Math,2021,67.9870594897931,74.3199568711444
143,English,2021,87.8537628842709,89.9539030135176
143,Science,2021,75.7581269049895,67.3391764528204
143,History,2021,66.7386807057969,83.0704694572316
143,Art,2021,72.8504784909913,93.1646463789406
143,Math,2022,76.2985664922878,70.4562000132549
143,English,2022,78.830571483028,55.6025380104373
143,Science,2022,72.9979629547526,70.7913758056349
143,History,2022,80.6213720325292,67.7245425593809
143,Art,2022,74.2815024335043,63.16444951297
143,Math,2023,75.359623917971,75.8436166181103
143,English,2023,81.2516529630854,82.0538491548222
143,Science,2023,89.7083607551481,64.1217582313029
143,History,2023,82.712418942918,71.7583026544302
143,Art,2023,75.2548835354662,93.1300523845435
144,Math,2021,74.5765586176178,53.840664071333
144,English,2021,78.5706070420422,70.2346095869967
144,Science,2021,92.8242100423978,82.6669532938866
144,History,2021,63.7190943724404,86.2652448211247
144,Art,2021,50.8344170054083,63.7078627052034
144,Math,2022,76.8388638596997,54.1408364746796
144,English,2022,79.7569949996003,71.3761005706153
144,Science,2022,71.856629705986,88.0985247511743
144,History,2022,81.5099445201633,97.7503038918394
144,Art,2022,60.8593425882668,72.2729127765635
144,Math,2023,81.9246729505884,62.358797922679
144,English,2023,73.5880756506848,64.4157593539918
144,Science,2023,83.8662539270678,70.251898168777
144,History,2023,80.5109581220153,73.9057295437084
144,Art,2023,69.5395263540353,80.2786605986898
145,Math,2021,96.3981398931782,92.6609276520531
145,English,2021,89.9071146637349,84.3372884262423
145,Science,2021,69.6611129845781,80.322860823445
145,History,2021,70.1991072247619,96.9300181828083
145,Art,2021,74.6248772956192,76.2791600520443
145,Math,2022,86.339145181225,76.838911129606
145,English,2022,96.8724691849228,68.5559240581114
145,Science,2022,78.4764815824321,95.4979409728583
145,History,2022,92.5464793865228,96.483001140472
145,Art,2022,62.240488879061,71.835016854818
145,Math,2023,84.9913882338854,57.0054216533638
145,English,2023,75.5150503045097,69.8868933747984
145,Science,2023,71.5126685506452,100
145,History,2023,67.2930828081598,62.6604864911652
145,Art,2023,68.4243992786935,100
146,Math,2021,81.1437328259154,79.3072357538602
146,English,2021,64.2000056956513,86.0749724484853
146,Science,2021,76.3779657843181,91.7652070352863
146,History,2021,66.1332042533833,57.653198567467
146,Art,2021,66.5899342072124,80.9131120466334
146,Math,2022,61.8935032435388,87.7418001666151
146,English,2022,64.7618312790174,67.5471863358537
146,Science,2022,71.5349897851047,50
146,History,2022,77.5341885919346,92.4956920607997
146,Art,2022,57.7057721071844,56.8560357572838
146,Math,2023,60.2471444450041,78.6449264723352
146,English,2023,76.766806462643,71.6097678935439
146,Science,2023,74.6240392250838,71.6738117668966
146,History,2023,72.5989227657793,100
146,Art,2023,52.778777671117,69.7129991770308
147,Math,2021,82.2244552838814,64.5395596814745
147,English,2021,90.4075835237983,71.9810951540101
147,Science,2021,72.1179212939655,82.1328914697365
147,History,2021,82.7474225083513,92.5564287934115
147,Art,2021,97.3539307407022,80.0605164679677
147,Math,2022,74.5623927428641,73.9651640324707
147,English,2022,100,54.7917346822578
147,Science,2022,84.4797906207775,83.420086447576
147,History,2022,67.3448598954681,69.3483002236995
147,Art,2022,95.1397847530337,61.6500569897146
147,Math,2023,94.77711736149,65.8779546211705
147,English,2023,85.2415043686407,81.3196460117144
147,Science,2023,85.9285056319009,82.0193010984299
147,History,2023,84.0437819194147,84.0264219330926
147,Art,2023,83.8807337609356,70.9244470313165
148,Math,2021,70.9151561615058,58.2927865203908
148,English,2021,100,69.461916650835
148,Science,2021,54.2883261303224,55.4395728826901
148,History,2021,71.9984235438059,50
148,Art,2021,54.3691740040066,76.5278646347592
148,Math,2022,55.0814374664172,57.0887420030753
148,English,2022,70.4130689782021,75.5505340364315
148,Science,2022,67.0769322703449,53.815010744068
148,History,2022,51.2548557339391,57.463215593512
148,Art,2022,55.0664670320506,50
148,Math,2023,75.28253072847,50
148,English,2023,76.9328649817331,71.6766313198412
148,Science,2023,58.2765525155912,50
148,History,2023,61.3692658846448,72.5191438616539
148,Art,2023,53.1579161602334,68.823288480045
149,Math,2021,76.6628185999583,61.1451291208724
149,English,2021,73.6329264610898,60.7828652242643
149,Science,2021,50,60.4027808113274
149,History,2021,61.1009538926784,74.6024177395473
149,Art,2021,50,50
149,Math,2022,74.0120021800494,66.2812953259559
149,English,2022,56.9494281708653,52.8514198315154
149,Science,2022,57.8233446908231,83.8144691106925
149,History,2022,66.0401715107171,61.7836210583196
149,Art,2022,61.4262060151037,61.2958626837464
149,Math,2023,68.5448624760714,65.7034661624941
149,English,2023,56.8694260055719,67.705836455636
149,Science,2023,52.4249164535868,50
149,History,2023,69.7431815178297,50.3219231952605
149,Art,2023,73.251706224156,50
150,Math,2021,72.1209003128457,68.9857730485264
150,English,2021,70.5251239425464,86.4456560838534
150,Science,2021,66.7236993558965,69.0310340610289
150,History,2021,73.0981495123528,66.02141050119
150,Art,2021,72.1588218753011,68.3621386775514
150,Math,2022,66.0786518115138,100
150,English,2022,71.831818377145,56.3503820466574
150,Science,2022,59.7350064282915,70.3932789797165
150,History,2022,66.3278448913485,76.7335268017682
150,Art,2022,61.7826968368373,88.0617991599323
150,Math,2023,69.8611343560562,97.821254314629
150,English,2023,75.981195519877,77.0610034684752
150,Science,2023,64.3288551385644,51.6820336126684
150,History,2023,78.6902392289767,78.2181653875477
150,Art,2023,50,56.7101579396065
151,Math,2021,90.3105682626393,76.4906128087607
151,English,2021,81.889311851503,50
151,Science,2021,91.9627886799283,75.8730122499986
151,History,2021,88.3488514249708,100
151,Art,2021,73.1109147356312,81.1867075268806
151,Math,2022,84.2467568056111,83.0846281297943
151,English,2022,68.379191594424,96.7682777041175
151,Science,2022,81.9098719115939,73.81928013318
151,History,2022,76.0101446074053,50
151,Art,2022,67.8482458969891,80.9557895086544
151,Math,2023,66.9972432285081,57.6031040593679
151,English,2023,55.9108202405081,87.1022600331855
151,Science,2023,76.4282078771993,77.2128760061522
151,History,2023,81.1914955177472,74.244190945758
151,Art,2023,72.3329315411189,71.6570945195029
152,Math,2021,52.7797112760331,57.0197669713258
152,English,2021,50,58.8014684090813
152,Science,2021,50.9433862226924,50
152,History,2021,62.2918707754548,64.4684593893705
152,Art,2021,55.6182084067182,65.9147429427134
152,Math,2022,50,64.1589651962322
152,English,2022,57.750325464743,69.1926439366216
152,Science,2022,56.7051362442282,50
152,History,2022,65.8228337795399,50
152,Art,2022,50,74.0299156002128
152,Math,2023,72.6368974508349,85.7658441317451
152,English,2023,68.2413015380505,50
152,Science,2023,50,62.4221550639604
152,History,2023,83.0776026689863,50
152,Art,2023,60.7893190095817,87.1547431665739
153,Math,2021,85.0728620524713,90.0913058131472
153,English,2021,79.2411847561901,59.633023358674
153,Science,2021,85.9868632035601,69.8219716959852
153,History,2021,79.5268697471085,83.9737096942501
153,Art,2021,86.1788149889752,82.3177814772248
153,Math,2022,78.5991671654264,73.3437166189059
153,English,2022,83.5025209247627,79.0554747893433
153,Science,2022,79.9817667889241,71.5316613083528
153,History,2022,65.1206042276346,90.5111698286001
153,Art,2022,80.8646283296374,66.9248874649629
153,Math,2023,80.4178857267259,73.5551146291423
153,English,2023,67.2554146950235,92.8455978403119
153,Science,2023,77.6945891287038,69.4244836278179
153,History,2023,93.252033964846,50
153,Art,2023,58.9833324495995,74.3888448351494
154,Math,2021,73.2863166976658,80.6558088642289
154,English,2021,88.3817841951137,74.6986047492719
154,Science,2021,75.9584532855814,88.0581004327589
154,History,2021,87.5053834972527,84.0288710446489
154,Art,2021,94.4366553122833,59.9145194263146
154,Math,2022,74.9095320323059,61.1225198618071
154,English,2022,60.3964504079367,75.0190121870894
154,Science,2022,79.9256356168534,74.485810465066
154,History,2022,74.569171085938,100
154,Art,2022,83.7725689874403,100
154,Math,2023,68.4612442857602,88.8978980081671
154,English,2023,100,67.368458113129
154,Science,2023,67.14787235736,60.5476396687259
154,History,2023,80.1281390507671,83.1049348052065
154,Art,2023,75.9294144080286,98.2882659240423
155,Math,2021,79.9108400684077,85.7326108205833
155,English,2021,81.0681852953888,57.4361497242056
155,Science,2021,58.9066000256518,82.534017466206
155,History,2021,65.2012914925153,55.7068325981078
155,Art,2021,58.3150189629944,68.9587376010769
155,Math,2022,63.7865204523767,68.7825930350265
155,English,2022,61.1406760825353,50
155,Science,2022,61.5129020502062,81.4062791722101
155,History,2022,81.9781770988523,100
155,Art,2022,74.6021528461582,52.6423706670661
155,Math,2023,79.5295403160717,93.078328317192
155,English,2023,73.6846083584965,69.6398696905916
155,Science,2023,64.4245229532945,77.198187411983
155,History,2023,50,94.7588597469478
155,Art,2023,72.6267834038332,87.3427872729667
156,Math,2021,61.6048695726793,50
156,English,2021,51.3678065431735,50
156,Science,2021,50,50
156,History,2021,69.1006106461639,63.3407794685612
156,Art,2021,50,72.9295918766117
156,Math,2022,62.8457597139986,54.5887820282082
156,English,2022,55.8188813881756,73.9788089488264
156,Science,2022,50,84.2899932836633
156,History,2022,62.9924246680844,61.7113112126135
156,Art,2022,50,66.4540660030667
156,Math,2023,58.3348323030561,50
156,English,2023,50,50
156,Science,2023,56.4843572579145,66.1325633188767
156,History,2023,65.3305578444872,59.4821118326363
156,Art,2023,64.5629591957684,53.3053161983436
157,Math,2021,95.3963805708988,94.1666506954949
157,English,2021,80.9824331956278,85.306610478601
157,Science,2021,97.5864300681822,69.9042059537462
157,History,2021,93.1354802844221,74.4330859143177
157,Art,2021,95.0919291571626,100
157,Math,2022,98.446787608403,100
157,English,2022,90.6060896564376,80.5155749908012
157,Science,2022,94.9076019126254,69.9925921990054
157,History,2022,73.5311342111077,56.766164236736
157,Art,2022,100,93.4578324317537
157,Math,2023,99.1465270370358,85.945520709535
157,English,2023,94.1335149258766,99.8049355072309
157,Science,2023,73.015478853499,93.9301025279526
157,History,2023,74.0547110860737,100
157,Art,2023,91.1664772552729,89.4183144855847
158,Math,2021,90.5851903602204,53.5446775334075
158,English,2021,67.4080005877062,97.255206464318
158,Science,2021,69.8592508341374,100
158,History,2021,83.5822680988285,80.0166212379441
158,Art,2021,75.7088553695883,93.0630828075551
158,Math,2022,86.5212705919159,81.189310146911
158,English,2022,80.912195212186,70.3926243754899
158,Science,2022,60.2942703189183,73.2982178238404
158,History,2022,71.3100463354799,99.5017503930074
158,Art,2022,84.7823707354437,62.8338369187641
158,Math,2023,70.183475798354,67.8158964850224
158,English,2023,74.8931259947103,51.7249008953712
158,Science,2023,66.152770478433,94.2294674673922
158,History,2023,87.1883158327879,63.4585870868883
158,Art,2023,74.4727322596978,77.3798244555231
159,Math,2021,62.1420795891763,82.5561005166703
159,English,2021,96.8695218544485,69.1293191783818
159,Science,2021,76.8782071132309,82.7137037201971
159,History,2021,82.2741778066569,76.4335710621366
159,Art,2021,68.7991943588246,76.8039633193413
159,Math,2022,86.0167563386064,80.6583876307478
159,English,2022,61.4386381788858,82.187126419144
159,Science,2022,73.8482648908436,61.9845416524931
159,History,2022,90.4538307917828,68.2022351491901
159,Art,2022,86.7524490915342,78.5111860056552
159,Math,2023,56.2684233804128,67.6806282148167
159,English,2023,68.0912103118345,66.4569680083649
159,Science,2023,79.9727631657649,90.5981518854121
159,History,2023,78.5827555084976,59.2290671677135
159,Art,2023,56.8617401709076,63.3702345448302
160,Math,2021,68.4166136322708,54.4961358587406
160,English,2021,50,62.7976771753615
160,Science,2021,57.9780493497433,76.4723670821374
160,History,2021,51.9082692653682,76.5262916494269
160,Art,2021,67.8320108858886,56.4405343437324
160,Math,2022,69.0430839243831,55.7282981258978
160,English,2022,70.9006600281201,64.0077222531164
160,Science,2022,61.055493625436,54.4407336449484
160,History,2022,50,64.3230176317952
160,Art,2022,73.8888359860955,59.9634325681154
160,Math,2023,50.0790874674763,50
160,English,2023,66.4653330658922,72.2681531885999
160,Science,2023,66.447482568337,50.4755344002305
160,History,2023,50,51.1268947729976
160,Art,2023,74.3837999209371,68.2074162906661
161,Math,2021,75.9504763914175,77.1330033581648
161,English,2021,59.3527582504654,58.6158221855285
161,Science,2021,70.7628118902804,55.4252506749278
161,History,2021,76.8149581712886,56.676686995072
161,Art,2021,69.2794283426565,50.2447311251592
161,Math,2022,60.3026476959645,88.9365928542557
161,English,2022,55.136952448775,73.1060534639118
161,Science,2022,78.5006883296097,64.9007088575398
161,History,2022,65.7222589525405,73.3725711045374
161,Art,2022,57.5762782774174,82.8232104713814
161,Math,2023,66.7213452066826,56.7339226560893
161,English,2023,50,62.1829969797502
161,Science,2023,59.100572509208,86.744829290881
161,History,2023,69.717889887222,86.1901802349848
161,Art,2023,71.2112823829685,66.8637223732427
162,Math,2021,66.0517506852322,53.9088031874316
162,English,2021,71.4235859760487,54.076858433669
162,Science,2021,69.7889597362382,66.6188289951984
162,History,2021,70.5141474349525,63.915482344102
162,Art,2021,62.4934178925633,61.5206565401067
162,Math,2022,71.1960815838081,76.5901063898691
162,English,2022,71.3741431006594,86.9917809928013
162,Science,2022,75.5814122733126,84.7698885534595
162,History,2022,79.2118340101457,87.9276434571346
162,Art,2022,68.2827900500811,76.1260017324525
162,Math,2023,68.6577035350363,50
162,English,2023,50,64.5606772978423
162,Science,2023,69.7153644790439,66.1127607570503
162,History,2023,95.1274727861279,76.9503491978774
162,Art,2023,70.2249439693637,58.3857146291971
163,Math,2021,50,54.7401743092275
163,English,2021,56.5048016372789,50
163,Science,2021,50,50
163,History,2021,66.7545562801647,50
163,Art,2021,52.0036995346518,58.4989771121435
163,Math,2022,61.1165374969396,80.9442293952095
163,English,2022,54.643958179065,67.5769951371886
163,Science,2022,53.5175922523138,50
163,History,2022,55.0471127251801,60.3251920587227
163,Art,2022,71.582586191105,65.0480672949493
163,Math,2023,67.9647014397098,50
163,English,2023,55.3607796580265,50
163,Science,2023,51.4510576837255,60.8964622663989
163,History,2023,51.4316316709318,50
163,Art,2023,53.8070713178899,50
164,Math,2021,80.9269521897284,100
164,English,2021,78.8935881921454,100
164,Science,2021,85.7944881800335,92.767622170139
164,History,2021,82.6178694627037,77.2160964338188
164,Art,2021,80.0100506408105,90.3328797902246
164,Math,2022,89.6209457229699,68.2505410017387
164,English,2022,67.1054889622649,96.3101448817981
164,Science,2022,77.0600604429106,72.2961268838746
164,History,2022,91.807749476688,100
164,Art,2022,82.9693607388675,100
164,Math,2023,76.3422662524952,75.4832245102891
164,English,2023,71.8552214286329,94.293434782131
164,Science,2023,82.2533247593062,97.4322193948533
164,History,2023,82.6949424550837,91.6207220702915
164,Art,2023,92.7287658722757,85.4225679617185
165,Math,2021,80.8894107503908,50
165,English,2021,50,61.3339102286777
165,Science,2021,60.0414048348454,67.5967328383921
165,History,2021,66.1441201945276,74.9991983009501
165,Art,2021,69.363756347959,76.577002738951
165,Math,2022,75.0432118972473,58.7360601819324
165,English,2022,64.1497396987009,88.6970820146229
165,Science,2022,80.0291278898646,58.6037744186992
165,History,2022,68.0478118181588,78.3551408829613
165,Art,2022,58.0309759598391,65.8686408226268
165,Math,2023,66.6692362921052,55.7834257719717
165,English,2023,63.0298395229912,78.8271923766248
165,Science,2023,76.3872791162115,50
165,History,2023,64.5188871815761,57.7367191351675
165,Art,2023,57.9181996896446,71.7095812688677
166,Math,2021,67.6899427829107,73.8881559771688
166,English,2021,74.8493685128972,75.0133468868134
166,Science,2021,59.5741826629807,64.729299012254
166,History,2021,56.225175685232,77.5977052003964
166,Art,2021,79.3617781891659,86.6172097215416
166,Math,2022,76.3489166950903,56.111072105589
166,English,2022,71.9303741709675,73.9872184103139
166,Science,2022,80.9876420866792,73.2829932584915
166,History,2022,70.7193304383972,68.280971402282
166,Art,2022,79.3163072749384,50.8629793917014
166,Math,2023,65.4712223523136,68.4662200335107
166,English,2023,68.6550210391078,85.6427350521534
166,Science,2023,69.6909007428548,82.3755603056452
166,History,2023,67.1970351262597,70.1153450324973
166,Art,2023,67.4075267077308,61.7768800081291
167,Math,2021,76.9096808001009,67.4211273822816
167,English,2021,68.0353279304942,76.3913782881195
167,Science,2021,64.7819802652013,78.0830139508926
167,History,2021,71.8333317397775,88.6822672916825
167,Art,2021,58.045097721735,71.469979244468
167,Math,2022,68.1993311839391,75.4453953267334
167,English,2022,75.9461797385173,53.2265398066162
167,Science,2022,66.4762156519191,75.9289952775401
167,History,2022,56.9917406350254,75.2817580384042
167,Art,2022,73.3831511325531,62.7520504462664
167,Math,2023,62.1637809186727,61.6784502262933
167,English,2023,77.7448013589569,92.5119903552519
167,Science,2023,69.3503725925039,50
167,History,2023,76.1431297157733,64.0506482309351
167,Art,2023,63.187820171774,58.6719023287267
168,Math,2021,63.3376457078302,96.0301375518223
168,English,2021,67.5038773669077,74.9698344212712
168,Science,2021,65.3638501176412,63.7872945352922
168,History,2021,52.2090238766979,50
168,Art,2021,63.5473485910869,76.7039978303909
168,Math,2022,72.6757828654189,51.2119580570418
168,English,2022,73.5336075678291,75.3449382514112
168,Science,2022,62.7708680807584,67.9696031553557
168,History,2022,61.9547917003467,50
168,Art,2022,66.7317745637355,69.7645808790113
168,Math,2023,62.1292267164176,70.3315075093172
168,English,2023,58.1753527548332,89.8884642098558
168,Science,2023,55.199251737412,81.3853868150465
168,History,2023,73.7547407314546,59.8963127763476
168,Art,2023,62.0811148776505,79.0556504693092
169,Math,2021,64.6514567730771,68.9897278536016
169,English,2021,71.0226540509441,51.7524650829384
169,Science,2021,77.8427040021535,69.6173451737439
169,History,2021,52.6111928432014,62.0234782271767
169,Art,2021,67.6996006210298,100
169,Math,2022,55.75878536937,51.1354228106303
169,English,2022,56.7289584147413,54.9498930507919
169,Science,2022,52.5558704272178,50
169,History,2022,71.7312884384724,50.3769651823063
169,Art,2022,69.1494054073997,79.2414423094131
169,Math,2023,66.3195852862632,50
169,English,2023,73.8240906271431,50
169,Science,2023,81.058041598508,63.0142800229909
169,History,2023,52.5045394678323,71.1316137627653
169,Art,2023,50,86.7270993935198
170,Math,2021,100,100
170,English,2021,85.0034297764136,70.7590284005516
170,Science,2021,82.0507689192849,100
170,History,2021,91.4925395467293,93.4256312566922
170,Art,2021,87.2252303021821,100
170,Math,2022,100,86.3831029111901
170,English,2022,79.7162396439925,100
170,Science,2022,100,91.3784261156318
170,History,2022,87.2244980234463,88.3687314624744
170,Art,2022,92.1271244088976,96.0374694932299
170,Math,2023,96.7467603119487,100
170,English,2023,87.0452245778005,88.4394412917421
170,Science,2023,94.6619343969943,93.0118025893001
170,History,2023,82.47617921544,100
170,Art,2023,71.9691228372498,88.9058570468814
171,Math,2021,95.1735146892872,50
171,English,2021,85.3130102011122,75.2469081681295
171,Science,2021,88.8865520410939,72.6316551427554
171,History,2021,77.9594825937255,100
171,Art,2021,79.5782504694356,91.3924881391263
171,Math,2022,95.8155080582223,64.6580754550242
171,English,2022,57.0270796280227,82.2534498510435
171,Science,2022,98.5231099861524,76.434011691191
171,History,2022,86.9365813039,85.6923995039095
171,Art,2022,86.7628208830287,85.0763967114362
171,Math,2023,79.076411037188,89.9057679228552
171,English,2023,83.1250948985263,100
171,Science,2023,83.3443238242304,62.6130736791019
171,History,2023,88.9589281552438,100
171,Art,2023,75.1794302965113,81.0758326079872
172,Math,2021,58.4000973681213,52.821546781343
172,English,2021,72.2102509064279,54.86462962882
172,Science,2021,58.6290949341357,59.177296207915
172,History,2021,68.6126306204898,50
172,Art,2021,73.1956117461531,50
172,Math,2022,53.721672761241,74.2712138183949
172,English,2022,56.7444552018411,65.5150480596721
172,Science,2022,54.8526580504116,50
172,History,2022,62.9730527432115,70.9588857089145
172,Art,2022,62.9051577959831,87.8654553621624
172,Math,2023,69.8671474242502,65.5759567009746
172,English,2023,70.5047351295147,81.8760378482947
172,Science,2023,50,63.6313601355694
172,History,2023,56.9289897661406,83.0718207070148
172,Art,2023,60.0101312529583,56.3037779317605
173,Math,2021,69.4090692039858,72.0565786017172
173,English,2021,75.0777970845664,100
173,Science,2021,84.2508078300106,80.1029522937198
173,History,2021,86.3174989080235,67.131692552353
173,Art,2021,59.1195516949426,83.7596607105785
173,Math,2022,82.1267565828404,83.9913654535615
173,English,2022,90.6970334236036,56.1767090615059
173,Science,2022,79.4177288958746,78.3318168013699
173,History,2022,99.6147598138256,63.9220540590239
173,Art,2022,71.3790937901526,83.0433201066487
173,Math,2023,96.3799475928897,88.6935353507174
173,English,2023,79.4474950638336,81.0232806060916
173,Science,2023,79.5919343516623,89.9862309200126
173,History,2023,77.1519930348205,75.9870886163321
173,Art,2023,87.661145989333,94.1221631271726
174,Math,2021,84.1736323879971,84.6336836920106
174,English,2021,77.2957898876639,73.5427151447822
174,Science,2021,65.0042997355724,100
174,History,2021,87.5809469777986,98.1983738559969
174,Art,2021,78.7995254382735,74.320017599906
174,Math,2022,75.2179032934821,86.4924045185956
174,English,2022,90.336002471246,84.5575097772922
174,Science,2022,91.5008993067253,68.9569226113514
174,History,2022,76.0698631248861,80.6905630044458
174,Art,2022,66.0184450129701,91.2951603006346
174,Math,2023,75.8169774573383,83.5230589813209
174,English,2023,50,77.2351817036402
174,Science,2023,87.5466574700957,81.1090461474349
174,History,2023,77.7181402902005,69.178153139636
174,Art,2023,86.7948298598039,90.2698983198107
175,Math,2021,86.7869119662732,96.6927660033402
175,English,2021,61.8888761302819,100
175,Science,2021,78.6113059075083,50
175,History,2021,75.533992442703,83.6548286245451
175,Art,2021,83.5686079934058,75.427417611518
175,Math,2022,68.6776761900968,76.5383361208865
175,English,2022,59.8002445883152,87.3147680807973
175,Science,2022,81.1780168371574,57.1742539390089
175,History,2022,86.5525792805413,51.8775147357134
175,Art,2022,59.4318916427832,66.4328848600432
175,Math,2023,52.5616044821954,65.0381080528092
175,English,2023,81.4830549445833,75.0886515097542
175,Science,2023,61.1995217254426,52.4069045320916
175,History,2023,62.1289702759233,77.2619363879836
175,Art,2023,64.2473310130585,81.2222591166938
176,Math,2021,58.5942323135656,51.9028185649161
176,English,2021,50,50
176,Science,2021,72.1847549707242,50.8046688424831
176,History,2021,67.1948117289901,50
176,Art,2021,68.3690007954623,53.8672788932271
176,Math,2022,64.2318897237251,91.6437906627888
176,English,2022,68.4368696808186,63.2801055427848
176,Science,2022,50,63.7931688657053
176,History,2022,50,74.2734821403729
176,Art,2022,76.8241553671304,66.6161690570141
176,Math,2023,50,57.2846559795944
176,English,2023,72.1760293197431,80.7017829170698
176,Science,2023,68.7453115314978,65.3533092426166
176,History,2023,76.6986452664729,59.4920194274232
176,Art,2023,73.3780512636219,55.408198240894
177,Math,2021,65.5833314885274,58.0388390567111
177,English,2021,50,59.8002516028824
177,Science,2021,65.3783815108999,76.6724478773235
177,History,2021,50,68.0749062522621
177,Art,2021,73.2881989749188,50
177,Math,2022,68.0081614268562,56.8863713223993
177,English,2022,62.1435501634393,63.581956473693
177,Science,2022,50.5793064707302,58.5234983498755
177,History,2022,64.1909416681181,56.9880625087339
177,Art,2022,77.7988534776943,57.0161224406624
177,Math,2023,61.2720813718634,70.5028255884025
177,English,2023,55.1725138070853,71.0505784756284
177,Science,2023,50,71.3220500266477
177,History,2023,78.6009258904789,54.9034535242113
177,Art,2023,62.7344908793832,79.5949353165474
178,Math,2021,58.0763914795923,76.6877540940554
178,English,2021,72.6622759869609,50
178,Science,2021,59.2671415130315,64.1288138535225
178,History,2021,74.972504808013,88.9390200596122
178,Art,2021,72.3876829591641,82.8392861829112
178,Math,2022,77.5429076202656,60.4942071899898
178,English,2022,94.8387684619749,76.8577693609196
178,Science,2022,85.2714145347768,92.3683838757364
178,History,2022,60.3253828012314,56.3207571906492
178,Art,2022,50,64.7039701179416
178,Math,2023,76.9386845227307,99.9556266110702
178,English,2023,79.4897013287822,89.7997779250567
178,Science,2023,65.5746841487319,69.6322685948815
178,History,2023,51.4802838731113,85.2588847491793
